6
23
10
18
2
29
27
14
21
7
9
22
17
11
13
4
1
19
24
16
5
12
3
20
8
30
26
15
28
25
23
6
15
7
23
6
10
5
4
12
30
16
28
13
5
13
8
2
26
9
16
15
24
20
10
14
1
22
23
17
19
16
20
11
21
29
24
27
26
9
13
22
25
3
14
18
7
18
7
6
8
2
10
3
30
28
22
21
26
15
12
6
4
11
5
22
1
17
24
21
8
15
3
9
20
19
7
27
23
16
2
5
10
27
4
12
27
12
14
13
2
6
3
29
11
23
29
23
15
25
23
20
18
15
24
7
18
30
9
7
28
26
14
17
22
17
16
5
4
1
8
30
21
12
19
3
15
28
10
27
13
27
26
2
25
10
9
1
14
13
11
21
6
18
6
22
1
16
29
23
16
20
7
12
23
5
6
15
24
18
30
26
3
27
5
25
17
9
8
4
11
6
29
9
11
28
19
17
1
19
14
10
4
15
8
2
17
13
29
3
9
5
11
21
17
20
7
16
6
12
24
28
22
25
3
22
12
20
16
1
30
2
23
26
7
19
18
6
16
1
5
27
29
22
24
14
4
2
18
6
2
19
30
11
15
13
28
6
9
4
12
25
10
11
10
7
5
8
2
17
30
28
23
10
29
21
1
21
3
14
2
27
8
18
7
12
16
26
20
24
11
22
15
2
20
7
13
30
8
10
4
19
24
10
29
25
22
1
10
1
28
12
9
6
17
23
14
5
18
21
15
18
17
29
3
26
13
10
4
16
2
19
9
25
9
27
11
24
29
20
6
4
18
27
10
21
21
16
28
1
8
29
24
27
7
14
30
18
15
4
20
22
12
22
5
27
23
25
3
14
11
29
23
26
19
8
17
9
30
13
18
17
3
2
6
19
9
6
10
25
28
14
23
7
1
16
14
20
13
21
30
5
24
20
24
15
24
26
18
4
27
12
29
22
28
1
6
27
11
13
8
2
23
3
10
17
2
25
16
13
2
7
19
5
7
4
9
28
15
8
21
12
11
14
29
30
22
2
24
8
21
26
20
6
18
23
1
21
17
19
20
22
5
14
12
18
27
19
10
13
15
29
3
25
30
24
8
28
29
26
13
23
1
16
4
23
27
9
19
26
7
27
2
14
12
10
29
3
4
22
18
11
21
25
9
11
21
5
14
28
8
3
17
24
30
20
15
1
27
25
19
12
30
22
7
19
13
29
7
16
26
20
9
17
8
26
4
9
21
14
14
18
17
13
11
3
1
21
11
4
16
24
5
30
28
26
15
5
17
28
19
25
22
20
4
12
19
30
16
8
1
12
24
13
11
5
3
15
28
26
25
25
8
20
30
28
25
26
3
25
