14
8
15
11
3
2
12
4
10
7
6
1
13
5
9
3
10
7
14
6
8
12
14
15
10
13
15
4
2
5
8
9
3
12
6
11
8
7
10
1
4
14
5
2
7
15
9
7
11
11
5
3
11
4
13
8
15
10
4
1
12
1
12
14
6
5
15
14
2
10
8
7
4
9
15
3
10
11
5
1
12
13
12
8
2
13
5
6
1
3
6
1
13
7
10
15
14
7
6
11
2
9
4
13
12
9
3
1
8
3
14
13
5
3
12
7
15
15
6
4
15
10
12
15
2
11
2
2
14
3
8
9
8
1
13
1
12
7
11
5
6
10
1
4
14
15
3
8
11
13
8
14
9
2
4
14
11
12
7
5
6
14
10
14
1
14
3
12
6
15
13
7
8
8
2
3
9
15
7
4
2
11
13
5
6
10
3
4
7
8
12
2
1
3
9
10
2
4
12
11
6
11
13
5
4
7
9
11
10
1
5
10
6
2
6
13
4
5
9
9
1
5
13
9
9
